"Player","BB/100","Hands","VPIP","PFR","3Bet F","Fold to F CBet","WTSD %","WSD","CBet F","CBet T"
"tiptopjimmyjam","1.05","15,786","30.82","8.17","2.47","56.86","26.88","57.07","58.62","30.15"
"MBSuited87","3.99","15,785","37.79","17.15","3.69","67.43","29.27","60.35","61.92","41.76"
"jtlap98","-0.63","15,717","42.82","14.53","5.56","67.46","27.56","53.87","49.65","79.74"
"WayneMcDuck","1.85","15,706","22.73","19.00","14.89","57.98","32.29","57.70","39.93","62.71"
"rondoo111","-4.83","15,566","62.66","34.82","5.31","51.11","25.27","42.65","70.00","58.55"
"cartrite06","13.35","15,481","36.19","14.09","5.49","62.22","24.62","55.08","87.64","41.32"
"Bratnix2","4.30","15,440","25.29","19.75","4.72","44.68","31.00","54.35","52.09","52.23"
"crackAA56","5.90","15,349","38.09","20.15","15.03","40.69","32.24","52.79","60.56","64.68"
"Agrinya","12.53","15,347","23.02","20.66","15.84","58.82","28.74","57.57","46.59","53.51"
"PokerTactician","-28.39","15,272","27.43","16.56","3.40","66.06","24.16","47.61","67.89","45.69"
"matthelm1969","-51.34","15,206","50.20","10.67","18.49","44.49","36.15","43.74","63.39","58.21"
"redsoxwhite989","11.10","15,153","24.70","20.23","11.54","53.33","28.44","59.91","53.27","42.15"
"13JPC","2.26","15,135","21.18","11.84","3.20","62.35","27.78","56.95","75.12","43.80"
"rookwood_irl","-14.20","15,077","29.30","22.39","10.00","43.54","30.87","49.06","58.31","61.43"
"wpnbot00100","-6.03","15,032","37.63","23.59","7.92","52.36","29.95","53.27","57.84","50.53"
"guywillgamble","6.01","14,994","25.64","22.20","5.83","43.58","34.95","53.38","55.98","52.20"
"iceking37","-3.23","14,975","41.10","10.08","1.08","71.31","24.83","50.24","66.08","68.57"
"smeeker1982","-24.43","14,932","65.84","8.41","1.39","67.44","22.30","45.86","42.60","35.22"
"CowPatti5s","-6.92","14,740","28.50","15.28","8.97","43.79","34.07","53.11","57.60","82.57"
"johnnynewaza","-6.82","14,649","29.04","21.42","14.01","42.94","30.14","46.82","54.41","83.22"
"rjjefford91","-3.96","14,616","20.94","15.25","5.68","45.36","31.77","53.19","49.32","55.26"
"wokecuck","-31.05","14,582","54.19","17.84","10.51","48.71","29.62","45.98","68.15","54.31"
"Zspinks8","-43.02","14,549","54.26","23.21","4.63","56.49","32.42","49.86","38.70","67.23"
"pacmck","4.58","14,539","43.32","19.45","4.03","55.24","25.05","49.42","79.97","61.21"
"antsciulli","10.48","14,487","24.63","18.06","5.61","48.74","32.14","55.72","58.25","53.33"
"ccmlancerAA","-21.26","14,362","47.47","3.24","8.12","61.87","30.19","55.91","67.95","55.71"
"anariesbaby66","-15.13","14,350","27.78","2.23","2.47","40.39","29.08","46.72","84.21","87.18"
"bigbear578","-46.19","14,340","47.80","5.66","5.98","43.27","35.53","45.63","91.39","95.00"
"Ryno814","-1.09","14,301","27.07","16.93","9.70","47.23","26.76","49.60","64.03","62.01"
"tig7363","-22.25","14,293","49.08","12.91","6.45","65.14","28.89","52.17","53.75","54.55"
"Ghostsleeper","-37.43","14,217","42.61","14.17","6.42","38.03","31.67","45.87","75.83","52.77"
"thereallpnell","-10.21","14,188","57.51","16.05","3.66","48.30","30.52","47.67","60.56","46.64"
"jendufford","-9.94","14,184","36.22","4.39","8.42","54.34","36.05","61.50","43.30","61.54"
"billythekidd412","6.71","14,182","28.99","18.44","7.87","44.72","34.20","56.87","45.52","42.12"
"wheeliemcgee97","2.68","14,132","36.50","26.00","13.67","36.56","28.16","51.45","40.48","38.71"
"lxiao0517","18.06","14,122","30.29","18.72","10.14","42.40","28.54","53.81","49.08","52.10"
"whitemagic45","6.77","14,079","28.75","20.88","7.51","53.22","26.58","57.17","77.49","62.71"
"bstrick22","2.12","14,026","21.47","15.03","3.88","45.33","30.61","55.95","56.27","54.28"
"taternutsmcgee","-6.47","14,026","30.92","17.85","11.67","52.19","35.35","48.41","50.38","59.65"
"UnleRip","-13.49","14,017","39.98","4.30","3.57","59.31","27.35","53.17","51.38","59.68"
"mjbkms","6.32","13,938","23.81","11.25","9.17","60.05","27.44","59.03","53.70","43.75"
"Tommie7907","-6.47","13,874","41.74","14.42","6.42","52.98","30.62","50.11","57.13","54.30"
"swerbs22","2.67","13,841","23.58","20.09","12.78","39.62","32.53","55.87","64.19","41.27"
"Kjacoby6390","-22.56","13,815","37.11","14.25","6.44","38.77","35.72","50.13","43.66","34.65"
"solidg412","-70.28","13,811","73.94","28.80","6.95","49.17","25.33","40.41","74.67","78.29"
"1airbrusher","-18.61","13,770","48.33","5.32","2.64","62.87","28.01","49.52","88.25","57.14"
"soccerjohn570","-3.26","13,718","34.41","5.64","6.11","50.27","34.71","53.81","53.96","56.16"
"1395918158","-16.13","13,649","38.93","20.72","8.21","53.64","30.40","52.49","48.29","58.02"
"markzander","-31.25","13,499","55.84","14.19","6.34","58.04","30.53","51.86","63.56","41.24"
"PhilupBanks23","7.54","13,462","15.16","11.19","5.56","59.39","24.36","62.93","51.96","43.27"
"Forklift95X","-19.60","13,444","44.44","7.26","5.30","50.33","28.71","45.74","69.33","71.43"
"jagers3468","-10.99","13,341","54.51","14.70","6.19","45.73","31.64","45.31","65.16","39.53"
"JJGAMBLER11","-20.62","13,329","37.56","2.14","3.86","61.78","29.99","51.34","78.74","72.41"
"Akop60","-34.61","13,279","56.19","14.54","11.17","40.15","38.40","42.68","51.93","70.59"
"Janiel Poker","-30.07","13,236","50.66","21.22","12.40","40.49","30.19","41.55","63.96","78.72"
"maddmann555","-12.68","13,232","22.36","14.15","11.58","41.68","30.38","54.51","64.98","59.59"
"rio-bac","13.05","13,229","22.44","19.32","1.56","44.80","31.93","58.39","34.96","55.35"
"KBHUNTS","5.74","13,221","42.32","3.94","5.18","73.97","29.86","56.38","75.39","65.00"
"Theland1946","-48.31","13,185","36.44","18.25","9.32","46.22","31.02","46.43","62.04","30.50"
"DirtyOldDude","-13.88","13,124","41.24","9.81","4.79","37.15","32.89","48.22","75.47","75.92"
"Tesselate1087","-2.80","13,048","25.54","3.35","6.74","51.59","35.92","57.80","68.08","67.21"
"hoodoo little","0.65","12,971","21.90","18.20","7.61","46.59","31.63","54.28","50.44","50.00"
"TypikalT","0.01","12,966","29.90","11.84","12.84","65.52","28.07","59.53","41.82","56.55"
"alcohorrific","-2.98","12,895","27.36","14.18","9.82","58.89","28.12","51.55","69.57","41.03"
"AudiaSS44","-16.82","12,780","38.68","2.72","4.65","45.74","30.22","53.30","72.00","75.00"
"szJackk","3.02","12,664","26.75","15.37","2.73","42.97","31.71","49.81","73.31","47.48"
"ACFCure","2.85","12,662","26.26","6.84","5.85","65.02","27.16","57.20","68.48","66.04"
"saintdesox","-3.68","12,591","26.36","18.10","4.85","52.30","28.05","54.63","68.73","38.40"
"Poundcake51","7.93","12,556","27.07","14.46","6.94","47.28","28.00","55.10","59.81","42.80"
"ncattycat","-6.90","12,479","30.69","10.06","1.02","59.78","25.17","57.19","46.01","33.09"
"kc151187","-14.99","12,461","35.45","0.25","16.53","45.82","31.78","54.72","100.00","-"
"FWTW2020","-1.60","12,451","34.44","13.70","8.84","58.53","25.94","46.62","80.84","58.36"
"Euphoria82","-4.74","12,450","25.13","17.01","5.77","50.41","28.17","55.61","59.51","58.74"
"ccc49318","5.46","12,417","34.09","17.89","12.90","60.00","25.10","46.26","86.16","55.33"
"OneHuman5","1.87","12,342","39.20","6.72","2.21","54.42","24.50","54.39","72.58","42.31"
"Daxtorian978","-9.53","12,319","28.18","15.37","10.75","51.12","28.18","52.21","69.80","39.16"
"c0rnstar","10.02","12,306","25.61","17.99","6.82","52.56","26.29","58.54","61.92","42.72"
"Juztin2253","-33.95","12,278","49.36","16.20","11.05","33.69","33.41","44.92","59.90","65.18"
"kynd888","-45.23","12,248","43.83","9.41","10.00","57.72","33.68","48.47","70.43","80.72"
"epicadj","-7.01","12,187","39.97","9.12","7.59","51.66","31.04","49.80","37.01","52.58"
"ClateM","-26.50","12,157","33.45","13.44","5.88","36.31","38.24","49.94","56.23","45.29"
"5858ghost","-14.89","12,141","45.05","7.86","1.77","70.57","27.82","56.27","44.05","63.29"
"B!nkKing","-9.01","12,114","28.34","20.35","3.95","57.06","29.70","58.66","46.77","48.61"
"ckHomeslice","-10.73","12,095","31.63","20.51","14.19","52.88","32.03","51.54","55.11","55.91"
"cantcatchabreak","6.71","12,092","26.35","11.73","7.94","37.74","30.48","54.27","85.38","46.74"
"jvfisher","-26.50","12,090","56.98","5.28","3.11","43.93","32.25","38.98","64.21","86.27"
"INEVERBLUFF2.0","11.17","12,086","29.20","16.59","11.51","53.80","28.44","53.06","68.61","55.27"
"Assister901","-14.90","12,043","24.84","14.02","6.43","46.39","28.03","45.04","58.14","47.50"
"Cosmic3nergy","-8.78","12,035","48.40","14.40","5.45","53.55","26.50","54.59","50.00","35.86"
"Des Sanct1980","-16.37","12,032","40.33","23.65","10.34","44.09","34.99","45.77","59.24","80.94"
"CekRaise1031","-50.38","12,006","50.07","17.68","8.05","45.41","32.73","47.41","70.07","67.57"
"ShepherdOfFire1","-84.58","11,970","25.44","17.98","26.87","37.29","34.64","41.48","66.86","81.33"
"gtofan11","-9.01","11,963","45.96","3.21","19.08","49.76","31.13","49.55","78.21","76.79"
"Edywdgo","-21.65","11,933","35.38","5.06","13.38","73.14","26.66","50.52","68.39","78.49"
"NoFluffBluff","-28.93","11,831","29.37","19.11","4.55","56.37","28.77","44.70","69.26","65.35"
"AmorCopacetic","-49.83","11,806","46.08","22.73","3.96","43.26","32.28","42.15","44.23","63.89"
"bea killer6942","-43.47","11,755","58.48","0.95","5.11","56.97","34.80","50.42","83.61","94.12"
"melman1945","-4.91","11,726","34.79","5.50","12.10","50.00","33.92","49.69","79.61","77.42"
"turboblast413","3.18","11,696","22.51","5.67","15.07","67.20","27.38","62.86","66.36","53.06"
"RobGrove717","-49.72","11,692","49.00","4.03","5.82","47.89","40.27","50.76","46.07","70.97"
"Daisy27allin","-3.49","11,671","28.18","1.94","8.22","48.38","33.21","54.84","57.04","61.54"
"James2478","-21.75","11,614","37.16","7.34","4.65","43.93","29.73","49.04","68.79","67.42"
"mpsst27","-9.19","11,512","47.12","9.47","6.25","42.27","36.26","52.16","37.91","83.58"
"ChiefExecAce","-4.63","11,442","18.69","14.48","6.19","67.54","25.21","59.20","71.86","53.33"
"compster1942","-0.48","11,424","38.79","7.52","10.70","60.84","30.59","49.73","75.34","78.36"
"IronCliffs","-1.59","11,366","27.65","4.84","4.27","59.87","28.80","50.82","74.37","64.15"
"Clem Fandango8","13.05","11,313","26.03","12.82","9.92","65.84","22.00","60.42","72.79","62.93"
"TheJaan88","-35.25","11,279","45.50","24.93","14.47","42.40","29.34","44.08","59.49","80.39"
"Connor McCleod","2.86","11,216","26.57","4.37","5.13","62.09","21.77","57.32","81.40","62.20"
"BlueChipSquish","-10.14","11,216","34.85","9.60","11.40","49.69","29.88","51.32","53.09","69.47"
"buddy#001527","-44.72","11,211","48.33","0.65","3.88","45.55","41.91","52.37","57.89","100.00"
"MerlinTheWiz13","16.93","11,209","25.23","11.29","3.26","44.67","25.23","56.49","68.89","46.63"
"mvpballer21","-49.25","11,152","62.48","44.13","10.15","48.50","35.03","45.63","64.44","64.83"
"csnavely98","-10.71","11,150","28.47","19.32","9.52","66.17","27.62","53.13","44.94","52.55"
"btjsanchez","-50.20","11,119","38.07","16.09","8.28","58.90","25.81","38.11","58.03","60.41"
"shootinghh","-0.48","11,095","27.41","16.41","9.18","59.23","24.09","50.22","70.60","51.69"
"garyw3215","-12.55","11,087","37.99","7.46","5.13","46.39","28.07","54.71","79.05","31.13"
"Jrace16","-27.31","11,083","30.91","11.92","9.91","57.97","31.12","47.94","66.67","63.41"
"Helium274","-10.79","11,048","34.79","2.18","7.20","54.07","29.22","49.00","74.60","64.10"
"DarkPanda182","10.55","11,018","22.24","14.22","2.74","58.45","28.63","59.67","42.92","53.76"
"hmmm808","-9.43","11,017","35.18","7.26","4.52","50.36","29.83","55.06","71.63","55.63"
"DarbyRd","8.11","10,995","25.86","16.58","2.08","58.97","28.18","56.36","47.83","53.50"
"moserneely1","11.10","10,922","37.72","19.51","21.85","48.93","29.69","49.78","67.36","50.32"
"jackkiefer1","3.04","10,881","26.20","13.58","13.51","44.00","35.99","52.07","55.97","63.50"
"Dunne219","-8.55","10,870","18.36","6.27","10.77","59.86","24.25","52.05","64.42","74.39"
"Chunkerz1994","3.88","10,863","63.68","18.52","2.88","45.96","30.40","47.62","50.67","77.29"
"Chandos308","6.98","10,850","21.83","15.02","15.58","58.19","27.03","59.21","53.58","67.98"
"j0hnnyveg@s","-21.66","10,798","42.15","8.95","9.92","46.91","32.44","46.02","68.02","63.04"
"m_g0b0","1.11","10,776","22.17","16.47","11.34","47.58","30.51","51.02","52.20","39.11"
"Hapmonroy13","-13.28","10,745","38.90","10.57","7.95","48.35","27.90","51.07","81.59","50.00"
"JohnTocci","-39.98","10,731","28.60","20.21","10.61","37.60","29.36","43.99","70.68","61.41"
"idcidcidcidcidc","-28.06","10,706","35.50","22.88","6.84","51.41","31.20","50.09","43.53","37.85"
"Shuya44","-7.88","10,685","25.30","19.42","3.36","53.67","30.20","51.58","63.19","58.67"
"hizzay","6.24","10,678","22.69","20.11","10.87","46.67","24.78","54.43","60.86","42.81"
"FreddyJ1971","-10.14","10,671","37.20","6.89","5.39","52.78","31.01","48.45","75.70","77.04"
"OnlyExl","17.02","10,589","25.20","20.10","9.68","62.09","26.43","57.95","50.55","63.33"
"blkmoney10","-4.68","10,580","28.59","2.93","7.06","61.59","20.97","56.65","84.57","67.24"
"wfine2014","14.79","10,569","25.28","10.49","5.06","60.51","25.96","54.80","48.41","53.38"
"BoLouStella","-80.56","10,557","68.37","2.80","11.03","55.30","26.87","37.24","88.51","91.23"
"FB-Z715","20.96","10,528","24.98","20.66","10.68","51.39","30.23","57.74","63.85","72.22"
"phillies2375","-10.59","10,473","41.03","10.47","6.92","44.72","31.59","45.37","91.73","34.12"
"Knit4Days","-6.78","10,439","26.15","19.08","8.25","52.45","29.19","50.99","63.41","49.26"
"Note2361","-1.98","10,418","36.44","7.77","2.61","54.01","27.11","53.02","82.64","49.64"
"Dylkel21","-14.69","10,391","34.86","27.06","5.88","52.78","27.71","46.98","56.29","60.10"
"Midnight Taxman","14.53","10,389","33.80","17.44","16.67","40.85","34.47","52.12","60.23","54.44"
"Stufidimus","-3.77","10,374","27.33","16.56","11.58","65.31","23.18","55.34","57.37","47.78"
"GQKU2917","4.45","10,324","41.51","14.09","5.26","49.43","27.62","52.73","60.98","49.46"
"FloppinQuadAces","-2.16","10,301","50.35","7.13","4.50","53.71","28.04","54.30","51.90","65.71"
"BHU$*101","-3.09","10,295","34.15","12.42","1.82","54.32","30.10","57.67","62.97","48.44"
"KINGHOVcopy","6.66","10,295","49.01","19.79","4.92","60.00","28.96","56.03","55.64","45.41"
"ultimatexdave","-41.45","10,261","50.40","13.76","3.25","55.66","24.38","41.57","83.61","54.12"
"3980343","-1.57","10,247","26.90","11.08","6.17","53.07","33.21","57.27","53.42","58.52"
"Spotty_Pro","14.11","10,242","18.89","12.79","24.07","59.42","26.29","58.87","73.23","61.84"
"isisstsa11","-10.55","10,235","38.18","5.26","4.49","42.34","33.57","49.59","72.54","43.88"
"UREMPTYSEAT","-49.53","10,174","65.73","30.36","5.19","36.97","37.75","51.47","18.16","22.89"
"jpdipity2","-22.02","10,100","52.12","27.82","10.00","53.82","28.33","48.29","73.31","36.33"
"SoupDumpling","-5.18","10,071","17.54","11.06","9.80","49.42","29.03","57.95","59.88","50.33"
"bballwall","3.56","10,070","27.32","22.38","11.48","39.43","35.56","56.06","36.94","62.22"
"legend31545","-41.81","10,069","59.84","10.69","6.12","42.67","38.71","43.75","32.40","82.00"
"JimPA412","-5.49","10,020","33.02","17.14","4.52","64.16","29.00","50.62","55.21","64.29"
"sneaky pe163","-28.76","10,013","59.54","13.00","3.80","51.51","35.22","48.17","69.99","84.17"
"anthonyflam","-32.97","9,987","50.46","2.76","5.58","64.42","31.85","47.16","70.32","72.92"
"Gman12800178","-12.99","9,980","42.77","7.80","8.70","63.71","34.42","52.98","70.02","81.05"
"Wyoboken","-10.42","9,961","38.81","5.58","2.87","71.43","30.13","56.53","83.61","44.35"
"Zzzzzrr","-0.21","9,941","22.95","19.26","2.30","46.12","29.99","54.44","66.47","52.01"
"shabody","-4.55","9,938","37.71","9.03","1.84","61.37","33.05","56.23","75.94","49.72"
"Cooney5411","-19.45","9,937","34.61","8.19","3.64","43.63","31.99","52.61","60.64","43.86"
"capzini17","-1.84","9,861","29.89","6.99","14.56","60.46","29.31","54.11","44.36","68.48"
"sussyouout187","10.58","9,824","23.60","17.75","9.09","50.40","28.52","51.78","55.70","50.95"
"bluff that one","-9.71","9,782","56.42","11.96","6.80","42.87","36.26","47.08","60.60","76.57"
"WillieMac72","-23.25","9,762","38.65","21.37","9.41","46.33","27.89","47.68","53.74","64.26"
"hamburgler5433","-73.65","9,712","55.39","19.96","8.37","48.72","30.29","41.38","75.07","38.44"
"bigrig1182","-22.18","9,651","47.04","8.03","5.00","45.20","33.74","54.58","39.40","76.71"
"nevillebanks23","-12.85","9,621","26.06","13.94","16.09","48.33","32.31","53.17","48.85","54.05"
"TeamLightning","-21.85","9,594","34.38","8.42","7.59","43.73","40.63","48.18","60.09","70.80"
"XceptTax","-24.40","9,593","30.20","20.25","14.12","48.69","27.33","50.13","61.33","50.54"
"StarChild100867","-5.26","9,576","26.04","16.85","13.41","50.44","28.87","56.81","60.76","48.07"
"ironpoop","-49.93","9,565","39.20","0.99","5.47","58.43","39.95","50.82","93.22","90.00"
"feknorrPK","-15.67","9,511","57.09","15.02","8.43","50.22","35.71","44.64","59.69","68.89"
"NeillyAA74","27.01","9,499","29.86","19.55","7.50","54.52","28.96","58.61","59.88","55.71"
"bonesmalone.725","-10.52","9,474","35.44","12.39","7.22","59.89","28.45","47.31","55.23","64.29"
"TRO424","13.79","9,463","22.82","19.23","1.96","50.29","26.89","57.36","59.57","40.85"
"Rad Chad 17302","-28.04","9,447","52.73","14.40","3.47","41.17","30.32","50.47","46.55","35.57"
"thewhale30","-31.28","9,445","41.21","1.14","1.37","64.94","33.80","53.37","25.00","100.00"
"worcshop","-102.98","9,437","74.26","6.24","8.26","37.83","43.42","45.53","71.98","90.10"
"netflixdoc","5.08","9,432","22.88","18.12","15.28","66.89","24.20","58.47","59.44","64.22"
"Bigchip215","-0.32","9,393","29.69","8.06","17.76","61.40","29.89","51.90","82.56","62.58"
"Wanturchips999","-19.33","9,357","32.98","1.18","17.74","58.16","30.21","54.09","95.92","80.00"
"Lord_Baltimore8","-13.64","9,348","28.14","19.63","1.20","49.45","31.82","52.23","44.86","42.86"
"Flyerhat801","-3.01","9,338","46.87","2.98","4.31","43.18","31.27","49.37","82.80","58.46"
"Kirkthebear","-13.42","9,328","38.83","3.90","3.88","56.52","29.50","60.26","50.52","59.09"
"bdaddy54850","-8.14","9,283","44.40","6.51","2.78","54.32","29.68","46.86","54.43","43.48"
"borex33","-2.98","9,185","35.04","0.79","4.94","41.68","33.93","54.36","65.00","75.00"
"mjr2023","-17.28","9,122","55.45","21.82","4.72","51.71","28.31","51.84","43.47","51.04"
"Guarddawg22","4.38","9,122","29.98","12.93","7.89","46.19","27.75","49.67","68.27","56.17"
"toekneeAA","-27.15","9,102","26.95","9.99","21.13","34.43","37.71","46.92","82.72","72.18"
"ayodes","-15.60","9,069","28.44","22.73","4.83","45.96","32.65","49.93","80.51","46.73"
"HeCheckFold","-5.63","9,062","26.85","6.13","10.67","64.25","28.20","56.64","75.72","43.90"
"Kenneth474","-23.97","9,054","43.30","3.00","5.00","44.47","35.57","53.62","65.07","93.33"
"TCHAIKOV_OP71A","-70.36","9,031","35.81","23.65","9.35","29.89","29.12","38.53","72.52","64.36"
"Deucemo72","-12.02","8,990","45.12","17.33","6.62","49.58","30.28","46.38","78.10","70.46"
"magzxxx","-33.63","8,971","62.48","7.39","0.68","43.80","28.13","47.91","54.57","67.57"
"dk197421","-17.65","8,968","39.10","17.99","16.67","43.42","33.93","47.05","62.17","52.70"
"highgrade814","0.89","8,944","43.97","4.43","11.81","56.04","34.58","53.21","73.74","92.31"
"TRIBEFAN1221","-29.72","8,927","42.51","7.03","6.73","43.17","30.37","47.40","69.13","30.30"
"Dingo & Dingawa","8.74","8,897","26.52","14.30","6.67","45.15","28.43","54.94","78.83","69.27"
"skanney05","-6.58","8,893","33.41","14.21","10.28","52.37","32.69","51.00","68.97","71.49"
"trachsville","-8.70","8,862","27.76","1.28","5.00","48.55","31.82","55.85","92.06","74.19"
"ElKomosutro","-3.94","8,834","19.75","15.95","15.38","52.11","30.69","54.72","72.33","55.56"
"abz5001","6.75","8,820","29.84","14.86","6.19","62.47","24.02","54.27","53.12","59.76"
"jbracho9","-13.30","8,710","26.52","20.70","15.38","49.83","30.51","52.03","60.81","47.14"
"lolfdgb","-8.00","8,707","27.49","18.11","1.30","52.62","29.82","46.43","46.32","56.91"
"JeremytheWizard","-34.96","8,704","46.18","26.58","6.67","44.26","37.92","48.68","43.12","49.63"
"ryno62474","-21.06","8,703","36.30","11.47","10.98","59.88","29.25","52.88","45.05","36.67"
